NCBI	gene	pHaplo	pTriplo	Domino
85315	PAQR8	0.19169416086187	0.317955827650602	0.19829356
8532	CPZ	0.184677134500232	0.0354929586246342	0.06675948
85320	ABCC11	0.23594638044891	0.292957076778276	0.18272901
85329	LGALS12	0.0631199160674648	0.204143874739638	0.11149926
8533	COPS3	0.955496005738626	0.950212963007785	0.29073616
8533	CSN3	0.0392768783086424	0.0488216110164029	0.34737641
8534	CHST1	0.578678798218972	0.899602470233744	0.29777042
8535	CBX4	0.936883801962469	0.99046221061736	0.77152477
85352	KIAA1644	0.674318954549383	0.221553243581488	NA
85352	SHISAL1	NA	NA	0.21421845
85358	SHANK3	0.991277739753881	0.455153025592031	0.9949731
85359	DGCR6L	0.0656932694268555	0.343909429942653	0.08244639
8536	CAMK1	0.309108491799141	0.624551442268554	0.10309927
85360	SYDE1	0.409576821680174	0.626572226638728	0.39821389
85363	TRIM5	0.621373431184596	0.407387788182033	0.26824586
85364	ZCCHC3	0.709674214246995	0.240271059627259	0.22092057
85366	MYLK2	0.3524296018329	0.416617306195443	0.12876356
85369	STRIP1	0.298677238629404	0.919455675815865	0.26235833
8537	BCAS1	0.692484363168998	0.274773473857452	0.07568791
85372	KIAA1658	0.35209805381995	0.22598337842141	NA
85376	RIMBP3	0.0988554374547339	0.336959860160068	0.13706717
85377	MICALL1	0.486725162206182	0.498205876078189	0.07079564
85378	TUBGCP6	0.66260085884543	0.308740858620278	0.12389876
85379	KIAA1671	0.787288994970308	0.995650411687134	0.1505471
8538	BARX2	0.947405626751866	0.255384716095286	0.2741017
8539	API5	0.951465700093446	0.921218451033953	0.73471643
85395	FAM207A	0.687295130515273	0.409218521636147	0.05615165
85397	RGS8	0.414179587997902	0.611213913933175	0.84715529
8540	AGPS	0.903082254019671	0.949722791363057	0.88880634
85406	DNAJC14	0.662675459029976	0.931380448865675	0.83821038
85407	NKD1	0.923158876524964	0.727983391890235	0.68462427
85409	NKD2	0.88998644951334	0.279619406909151	0.22862598
8541	PPFIA3	0.877938155172222	0.825058674068134	0.79696915
85413	SLC22A16	0.112750611472276	0.114618988907103	0.05987667
85414	SLC45A3	0.489683643955341	0.355260875778762	0.29960908
85415	RHPN2	0.281755626304538	0.519278565636669	0.20196865
85416	ZIC5	0.98380878676987	0.735498896468483	0.72286766
8542	APOL1	0.401212374337158	0.0988476855266915	0.14461515
8543	LMO4	0.819151162311565	0.837174919339636	0.99593492
85437	ZCRB1	0.359731073238743	0.241769961476539	0.07488693
85438	CABS1	0.0296538846065082	0.128163252777908	0.13768034
85439	STON2	0.785504171407084	0.419745103820878	0.52443993
85440	DOCK7	0.923928813317143	0.86544418813902	0.23101075
85441	HELZ2	0.285802588579973	0.182642308381488	0.22381349
85442	KNDC1	0.893517991513827	0.377486410996391	0.067048
85443	DCLK3	0.55277113434462	0.577972179270119	0.49913379
85444	LRRCC1	0.20712714315606	0.0797188766332877	0.1346311
85445	CNTNAP4	NA	NA	0.08741994
85446	ZFHX2	0.767909739535004	0.810758612905554	0.60546887
85449	KIAA1755	0.170465908277194	0.146818710412911	0.09923536
8545	CGGBP1	0.574616684750748	0.522574536606182	0.25140693
85450	ITPRIP	0.385491327811812	0.153449845115531	0.1398219
85451	UNK	0.966862188258122	0.988985976615883	0.81586347
85452	C1orf222	0.506954277010407	0.129100981390233	NA
85452	CFAP74	NA	NA	0.06318414
85453	TSPYL5	0.350428042318501	0.515038520907016	0.57945347
85455	DISP2	0.370056363283776	0.306536538508152	0.22749623
85456	TNKS1BP1	0.309883336211163	0.565915327681642	0.10556487
85457	CIPC	NA	NA	0.06116622
85457	KIAA1737	0.588425125954891	0.364147756029426	NA
85458	DIXDC1	0.543452032590503	0.696014733792434	0.09221558
85459	CEP295	NA	NA	0.11146392
85459	KIAA1731	0.649900941197485	0.374797200083988	NA
8546	AP3B1	0.655948766433362	0.449684629016945	0.43680173
85460	ZNF518B	0.40063580255034	0.0245699240636605	0.09480871
85461	TANC1	0.894345125439832	0.566641849357078	0.55196231
85462	FHDC1	0.714920921489033	0.387215524133709	0.08121441
85463	ZC3H12C	0.993255993912483	0.882889445323957	0.30555131
85464	SSH2	0.718586931759206	0.855422188653209	0.87025887
85465	EPT1	0.727147022248667	0.573657037351069	NA
85465	SELENOI	NA	NA	0.22529116
8547	FCN3	0.336400665987425	0.246773685524629	0.06554799
85474	LBX2	0.245518914986342	0.960728906318342	0.21832965
85476	GFM1	0.638972244350422	0.211003664825253	0.10932675
85477	SCIN	0.251543669757888	0.0605379846805102	0.08959212
85478	CCDC65	0.0688735321426802	0.138100460171105	0.05658015
85479	DNAJC5B	0.0997448464597979	0.203927940719222	0.101587
8548	BLZF1	0.222856906306881	0.339965780306618	0.07006826
85480	TSLP	0.355426942152316	0.126672176666965	0.07917768
85481	PSKH2	0.110807535676222	0.107962715177659	0.19328756
8549	LGR5	0.568708851015827	0.410322621465209	0.52747136
8550	MAPKAPK5	0.917150273165123	0.687358224488383	0.11975823
85508	SCRT2	0.993687003209203	0.786174994729698	0.63578604
85509	MBD3L1	0.118366268402478	0.22440754426154	0.14700926
8553	BHLHE40	0.995012397461613	0.870889908360872	0.80048269
8553	DEC1	0.198593088057038	0.0669960067110747	NA
8553	STRA13	0.174898317901031	0.663951590459019	NA
8554	PIAS1	0.989868402643941	0.998172420565414	0.99999156
8555	CDC14B	0.671192064366852	0.889509146828926	0.66370594
8556	CDC14A	0.444380528402286	0.489351784735845	0.55120746
85569	GALP	0.11677662291827	0.0626540133754402	0.05665216
8557	TCAP	0.271526291511409	0.717479310927379	0.69071565
8558	CDK10	0.13336314952581	0.329135155477689	0.05467999
8559	PRPF18	0.747859001508424	0.320494309534367	0.33823206
8560	DEGS1	0.498319319298824	0.394532543312547	0.22091759
8562	DENR	0.922507937507031	0.831196171414293	0.29339253
8563	THOC5	0.33307829424983	0.541410279044495	0.17518959
8564	KMO	0.799049100146064	0.235653460025802	0.05228072
8565	YARS	0.407678048169357	0.871955431027424	0.22580445
8566	PDXK	0.668202935938384	0.852289694321417	0.13335004
8567	MADD	0.458213762349514	0.814634745492574	0.12321635
8569	MKNK1	0.335528044534617	0.764433430961494	0.06711032
857	CAV1	0.87528346435735	0.607343139338701	0.9626679
8570	FBP2	0.392961162006153	0.257919869926459	0.05686285
8570	KHSRP	0.938758685160833	0.999794189708508	0.90750205
8572	PDLIM4	0.695779933825975	0.668943700561274	0.4805667
8574	AKR7A2	0.326390837249306	0.517408788472016	0.15162231
8575	PRKRA	0.710146185738483	0.677883052344691	0.19440263
8575	RAX	0.946088359934473	0.532202702892078	0.91942883
8576	STK16	0.242950435543767	0.64714421183624	0.6226027
8577	TMEFF1	0.46758974250016	0.235410762460275	0.35320058
8578	SCARF1	0.669561472468499	0.243426472661802	0.09336208
858	CAV2	0.706741694722361	0.560862373921545	0.13682769
8581	LY6D	0.403071193731962	0.999432249154711	0.06392673
85865	GTPBP10	0.141974819893526	0.157050010295282	0.0641792
859	CAV3	0.862456263759652	0.978071532566458	0.81002606
8590	OR6A2	0.0310654305172175	0.106102801441881	0.0662286
86	ACTL6A	0.985644656992399	0.661631739154457	0.99944551
860	RUNX2	0.992655378348577	0.930652167716442	0.99997989
8600	TNFSF11	0.25148528027049	0.326566619167304	0.94993227
8601	RGS20	0.157074275262851	0.183496233515741	0.66074611
8602	NOP14	0.828471200147843	0.953498550201971	0.10750724
8603	FAM193A	0.965487668354986	0.703853381004745	0.53799019
8604	SLC25A12	0.676821833160265	0.864308684492823	0.72609129
8605	PLA2G4C	0.268824156350695	0.535118150961732	0.08001626
8607	RUVBL1	0.93570822613212	0.951635660086562	0.99548031
8608	RDH16	0.0983094901118657	0.425618750956794	0.05101559
8609	KLF7	0.956890200536632	0.794694219848848	0.77897863
861	RUNX1	0.980725502746004	0.896271798350783	0.98811992
8611	PLPP1	NA	NA	0.33095171
8611	PPAP2A	0.276915050753319	0.571052813306999	NA
8612	PLPP2	NA	NA	0.05832845
8612	PPAP2C	0.696746500567062	0.539657791470084	NA
8613	PLPP3	NA	NA	0.50772153
8613	PPAP2B	0.956399692200252	0.424035445959559	NA
8614	STC2	0.969156480205764	0.59665644192981	0.13449677
8615	USO1	0.443404572747252	0.758193760143524	0.51827791
8618	CADPS	0.7943424901412	0.944324347294885	0.19295527
8618	CAPS	0.164272516057011	0.208561846114701	0.44013212
862	RUNX1T1	0.989819099373755	0.977531174668744	0.98734455
8620	NPFF	0.092399992144881	0.405925165315109	0.08883347
8621	CDK13	0.963452608906931	0.55005711154093	0.97939159
8622	PDE8B	0.941051220510733	0.61942775428971	0.9845108
8624	PSMG1	0.803631060571601	0.200144271632835	0.06349546
8625	RFXANK	0.127244194113684	0.583669755360753	0.12057176
8626	TP63	0.997567314435736	0.999996874493052	0.9987486
863	CBFA2T3	0.893761057339607	0.121656878928251	0.23153726
8630	HSD17B6	0.259004620412349	0.378195637152537	0.13651192
8631	SKAP1	0.562845114758569	0.425146628761117	0.05554188
8632	DNAH17	NA	NA	0.68569091
8633	UNC5C	0.451882778024958	0.385810150505286	0.16827006
8634	RTCA	0.316305215919993	0.645850260090383	0.08668427
8635	RNASET2	0.739571342037386	0.974604042538846	0.07530425
8636	SSNA1	0.253468810584741	0.983708536768412	0.17908643
8637	EIF4EBP3	0.102050928378456	0.378954327311775	0.59443742
8638	OASL	0.21872974865443	0.191391171719893	0.34271687
8639	AOC3	0.187506656190119	0.422729015117434	0.18274563
864	RUNX3	0.937102396547649	0.807501151523143	0.99865871
8641	CDH20	0.730904930401923	0.439923441222633	0.2971602
8641	PCDHGB4	0.280068610963217	0.217217266121748	NA
8642	CDH19	0.100884745073745	0.0229148473307436	0.07539452
8642	DCHS1	0.964740878211582	0.593840975029439	0.81463299
8643	PTCH2	0.160267160706822	0.383717184372249	0.73163773
8644	AKR1C3	0.164451111093651	0.0340438844859974	0.07358073
8645	KCNK5	0.859535585214665	0.623591001303142	0.59788049
8646	CHRD	0.94870370463965	0.618842201486964	0.78761638
8647	ABCB11	0.198445654609823	0.64824614695234	0.05731395
8648	NCOA1	0.992597164384186	0.979586357145207	0.99733258
8649	LAMTOR3	0.233201707378828	0.244393295644657	0.15688202
865	CBFB	0.855005951512859	0.871300160235512	0.97915138
8650	NUMB	0.71808614339497	0.615871827599354	0.98952553
8651	SOCS1	0.743753027676125	0.278629433518558	0.99925807
8654	PDE5A	0.620852221437778	0.676005689389048	0.35085994
8655	DYNLL1	0.756378370874137	0.757502764813805	0.99642628
8658	TNKS	0.95047170838492	0.703041647062995	0.77727658
8659	ALDH4A1	0.741726431127091	0.718747481518313	0.07666295
866	SERPINA6	0.500119617024433	0.372766953883213	0.11288797
8660	IRS2	0.967486616192413	0.87049827246637	0.95348066
8661	EIF3A	0.994540355050028	0.964774396340094	0.99642938
8662	EIF3B	0.991225714430078	0.51317533024913	0.75132516
8663	EIF3C	0.108266918937681	0.284625538677695	0.56159272
8663	EIF3CL	0.113239107812206	0.365249978783101	0.11114293
8664	EIF3D	0.970271738677402	0.879261683322562	0.73706258
8665	EIF3F	0.854436299094909	0.692165708593842	0.65012228
8666	EIF3G	0.648546151967883	0.938381606374233	0.4150556
8667	EIF3H	0.717722954726196	0.338260691041893	0.29987429
8668	EIF3I	0.825036150416089	0.975807821402318	0.84367083
8669	EIF3J	0.765195562282363	0.980097020791113	0.71926428
867	CBL	0.730945010653108	0.917964861041809	0.96808503
8671	SLC4A4	0.754800727476491	0.949306797923076	0.95513269
8671	SLC4A5	0.20677554386584	0.280569831474735	0.10137261
8672	EIF4G3	0.964120592848564	0.991520319096898	0.30414302
8673	VAMP8	0.251549416936717	0.198833724947448	0.08151455
8674	VAMP4	0.220750133881715	0.228543463410282	0.60883667
8675	STX16	0.966719652780961	0.499549347756743	0.52878842
8676	STX11	0.20176826842293	0.170786973289845	0.20503748
8677	STX10	0.312188457428251	0.407253734489559	0.49406788
8678	BECN1	0.702892004969047	0.998339934491867	0.99967962
868	CBLB	0.960745996563404	0.717825854242285	0.9889054
8682	PEA15	0.349989210438657	0.840332547763693	0.42583608
8683	SRSF9	0.828392229453154	0.902798140952154	0.99876677
8685	MARCO	0.0963126079240854	0.118491050515669	0.05530659
8687	KRT38	0.0696754057931936	0.39343460483946	0.07174299
8688	KRT37	0.0938027408475262	0.579909510445817	0.06515113
8689	KRT36	0.0707625716643747	0.243887606342935	0.22162596
869	CBLN1	0.925764690689833	0.861341066317726	0.53428362
8690	JRKL	0.258492266838167	0.380550380467439	0.11987537
8692	HYAL2	0.259977778910792	0.701813317778277	0.34979084
8693	GALNT4	0.575994726711319	0.424430175030752	0.10489903
8694	DGAT1	0.193851963169455	0.309898773059691	0.24158225
8697	CDC23	0.872844710299518	0.97835473464433	0.9382048
8698	S1PR4	0.20861884269786	0.359301610450259	0.2282142
87	ACTN1	0.927083062033667	0.847040534088971	0.99937029
8701	DNAH11	0.275995655304291	0.192041848235856	0.50656541
8702	B4GALT4	0.241874884193798	0.408155595188162	0.17392516
8703	B4GALT3	0.189721735598831	0.64269349416886	0.107794
8704	B4GALT2	0.486576081428174	0.786862579611509	0.14061605
8705	B3GALT4	0.201652877521472	0.440344442841528	0.18776323
8706	B3GALNT1	0.159188935434245	0.1481169911603	0.10555249
8707	B3GALT2	0.339156410950721	0.462024645666234	0.15514654
8708	B3GALT1	0.0475731098745834	0.149334205987168	0.19671975
871	SERPINH1	0.244330217548532	0.331620750269838	0.63023315
8710	SERPINB7	0.197437941583168	0.369629702887215	0.12251755
8711	TNK1	0.222110682427134	0.460845069552273	0.10214979
8714	ABCC3	0.495784488740634	0.600363107370792	0.07344517
8715	NOL4	0.887397167341464	0.828346438746347	0.70907817
8717	TRADD	0.524213928899039	0.721512461936036	0.78445334
87178	PNPT1	0.403841542378532	0.0494947002808109	0.49287895
8718	PLEKHG5	0.705663147084024	0.630797245988588	0.08421471
8718	TNFRSF25	0.565175656774096	0.43031813610847	0.17532311
8720	MBTPS1	0.248617557339774	0.877521127379531	0.10610458
8721	EDF1	0.441818497294722	0.941517151049949	0.44270567
8722	CTSF	0.104872847668666	0.456305010730374	0.14426327
8723	SNX4	0.296556145059348	0.326836348187271	0.34224459
8724	SNX3	0.267178405110624	0.609128714428529	0.74085576
8725	URI1	0.333161483097503	0.946627194531159	0.19959431
8726	EED	0.896851384649946	0.73141703258643	0.99521293
8727	CTNNAL1	0.667472186591815	0.526802582525585	0.0617023
8728	ADAM19	0.78425095803779	0.390858199478782	0.1128396
8729	GBF1	0.812112152604325	0.937753144533589	0.16891213
873	CBR1	0.162339488665888	0.233605431560338	0.06298955
8731	RNMT	0.506691395826307	0.373015782430888	0.07442416
8732	RNGTT	0.563424407998167	0.762765692360237	0.38330883
8733	GPAA1	0.126819683785824	0.573225119473993	0.07641585
8735	MYH13	0.0725870856127201	0.303966054589848	0.74834669
8736	MYOM1	0.866460576889036	0.348582084473745	0.17976071
8737	RIPK1	0.818340832230546	0.926492401158832	0.92419438
8738	CRADD	0.488532479432972	0.618514009722283	0.27224654
8739	HRK	0.56290742688427	0.400287329520851	0.11357243
874	CBR3	0.57108606559604	0.122479495262529	0.16824381
8740	TNFSF14	0.369429497033567	0.40922929402598	0.39763184
8741	TNFSF13	0.478426999830706	0.414298290035925	0.131435
8742	TNFSF12	0.331920077583121	0.323501357700061	0.29875328
8743	TNFSF10	0.703724405128212	0.260296443484312	0.26891835
8744	TNFSF9	0.38779702215863	0.308558184384063	0.06985672
8745	ADAM23	0.851435389108151	0.702476009904956	0.65277833
8747	ADAM21	0.100465788410961	0.242998585016392	0.06423932
8748	ADAM20	0.0833782258393482	0.116579393293482	0.14365873
875	CBS	0.879316973293406	0.405981577511318	0.18251951
8751	ADAM15	0.152089098485896	0.585140498602824	0.10719135
8754	ADAM9	0.682649005631189	0.548846843967527	0.58364011
8756	ADAM7	0.0394730627048176	0.149460531067093	0.06432101
8760	CDS2	0.60530817387911	0.278394783819252	0.08438146
8761	PABPC4	0.940291481950883	0.987505152153794	0.42812513
8763	CD164	0.696880776325341	0.257320169445137	0.09164497
8764	TNFRSF14	0.763095220677972	0.428185708024127	0.23372478
8766	RAB11A	0.941685959384176	0.999650249874334	0.99961597
8767	RIPK2	0.812475515242985	0.605402959732318	0.84522562
8771	TNFRSF6B	0.0950879460544212	0.111699155998371	0.11621635
8772	FADD	0.371816303736377	0.522984460697162	0.70153995
8773	SNAP23	0.384155600532791	0.554783396860771	0.575629
8774	NAPG	0.60974133541863	0.153146961126457	0.06929238
87769	GGACT	0.353570654680172	0.279456699155481	0.35709722
8777	MPDZ	0.31410804288501	0.0912548070157036	0.60932529
8778	SIGLEC5	0.11905022481698	0.153056364201861	0.06833797
8780	RIOK3	0.440783351224706	0.384363407609058	0.07274665
8784	TNFRSF18	0.47617253908746	0.128026187726781	0.12579337
8785	MATN4	0.222416557132886	0.494895842095454	0.17988534
8786	RGS11	0.372957460009157	0.958553823524077	0.15307437
8787	RGS9	0.603943883006572	0.248171665304568	0.352204
8788	DLK1	0.919763574628285	0.971195205980091	0.4286444
8790	FPGT	0.115103779393504	0.0659093924075764	0.10289083
8792	TNFRSF11A	0.873968403503764	0.981423599476621	0.79790476
8793	TNFRSF10D	0.0514321555357245	0.188820495300159	0.10418387
8794	TNFRSF10C	0.162811788419651	0.14673740284777	0.11423286
8795	TNFRSF10B	0.427344061226928	0.355629978899889	0.57409166
8796	SCEL	0.632598879417935	0.620138419591364	0.04826424
8797	TNFRSF10A	0.233986304702782	0.265026988847717	0.90599898
8798	DYRK4	0.64586133309899	0.152176882092891	0.12847509
8799	PEX11B	0.0940876830330048	0.264145590662613	0.1381362
88	ACTN2	0.94762577654022	0.480203800524089	0.9994469
8800	PEX11A	0.408533250781998	0.0984811267760147	0.27937158
8801	SUCLG2	0.189474845059268	0.293477309619133	0.16521905
8802	SUCLG1	0.23796676684823	0.422714179216366	0.11122735
8803	SUCLA2	0.292960207109448	0.640369178417165	0.13020301
8804	CREG1	0.155261529720041	0.294026038865413	0.06261349
8805	TRIM24	0.994270872932767	0.996336414071978	0.99714383
8807	IL18RAP	0.128971980474682	0.137622510473531	0.11622642
8808	IL1RL2	0.11913811989105	0.362735214879351	0.07585317
8809	IL18R1	0.0624758485156967	0.190300047813005	0.10818661
881	CCIN	0.153561557114239	0.215635259793135	0.11696591
8811	GALR2	0.684673920106252	0.786578201864045	0.19458027
8812	CCNK	0.995609439511934	0.996627773280865	0.45152859
8813	DPM1	0.802524113357663	0.577758262510392	0.38194247
8814	CDKL1	0.14205110808302	0.239308392406596	0
8815	BANF1	0.11567665003626	0.805888821434429	0.83859579
8816	DCAF5	0.995626669730161	0.953778642133891	0.91199593
8817	FGF18	0.955593942591243	0.992016718720702	0.99372355
8818	DPM2	0.176973480925604	0.600822965015465	0.06294746
8819	SAP30	0.843048480618856	0.288848980812999	0.55651379
8820	HESX1	0.243535899952415	0.204173361609054	0.15974798
8821	INPP4B	0.871623211066381	0.966614851199687	0.21646202
8822	FGF17	0.906004150721231	0.858783066707758	0.99492742
8825	LIN7A	0.414658638127101	0.168780577511836	0.24468888
8826	IQGAP1	0.978557095102466	0.481959544470297	0.99966155
8828	NRP2	0.945096007409068	0.713869001562715	0.66221241
8829	NRP1	0.985016656891402	0.815412621983307	0.99979068
883	CCBL1	0.610575525429143	0.560141912341867	NA
883	KYAT1	NA	NA	0.05922177
8831	SYNGAP1	0.972553851886238	0.984177321147399	0.99126059
8832	CD84	0.0736058679762591	0.255294899908934	0.08448388
8833	GMPS	0.941755190103245	0.904839577876991	0.99922407
8834	TMEM11	NA	NA	0.39580741
8835	SOCS2	0.916082151803634	0.57001632503932	0.13148805
8836	GGH	0.397708860514869	0.182851384957381	0.08226533
8837	CFLAR	0.855127786394531	0.630776338394732	0.98807039
8838	CCN6	NA	NA	0.07479521
8838	WISP3	0.244620215685809	0.201936136119191	NA
8839	CCN5	NA	NA	0.08104174
8839	WISP2	0.379554212401693	0.233357951544491	NA
8840	CCN4	NA	NA	0.06551226
8840	WISP1	0.609815727177564	0.230677969142006	NA
8841	HDAC3	0.616188887117352	0.99958668430979	0.99944496
8842	PROM1	0.542021682468073	0.331999294257574	0.44053549
8843	HCAR3	0.148876093909943	0.0956016259805576	0.48343048
8844	KSR1	0.770985422289067	0.892795411893746	0.20684487
88455	ANKRD13A	0.555690431728264	0.583188088717492	0.07126944
8846	ALKBH1	0.536144233305775	0.104163472758871	0.08294852
8848	TSC22D1	0.796039303147708	0.62817380403627	0.92724131
885	CCK	0.273215426655573	0.229111688335452	0.13047229
8850	KAT2B	0.978671631085976	0.80678036753406	0.99989785
8851	CDK5R1	0.267715166227544	0.358908292407119	0.9145625
8853	ASAP2	0.985001903170021	0.878938623651224	0.56711108
8854	ALDH1A2	0.391113223630832	0.375965244667978	0.7075193
8856	NR1I2	0.332637698330392	0.497298581875937	0.06404
8857	FCGBP	0.368053830526868	0.536588560048383	0.10520612
8858	PROZ	0.957410415190152	0.298186734678651	0.06774366
8859	STK19	NA	NA	0.16092569
886	CCKAR	0.299426960858099	0.235923220441752	0.09663257
8861	LDB1	0.939773340895252	0.901080164063636	0.94088547
8863	PER3	0.778818394116837	0.542889216126078	0.05787085
8864	PER2	0.955822020819103	0.806718219561247	0.3844319
8867	SYNJ1	0.668686200338752	0.708138347424746	0.47910599
8869	ST3GAL5	0.100618070992763	0.376915027885574	0.06143656
887	CCKBR	0.33783630509804	0.45850334493325	0.26317771
8870	IER3	0.280571774543467	0.201426347890692	0.3184809
8871	SYNJ2	0.786469037258344	0.495887456392595	0.20612152
8872	CDC123	0.610286195076792	0.20235213214927	0.13211537
8874	ARHGEF7	0.994287052836919	0.945509759485713	0.99925817
88745	RRP36	0.246381272209816	0.539937406639141	0.13287681
8875	VNN2	0.105707499060616	0.0255235405567389	0.09354446
8876	VNN1	0.230137599509632	0.154317847625536	0.08321949
8877	SPHK1	0.567737401651692	0.570274929007311	0.69209432
8878	SQSTM1	0.512499158236926	0.968455448070288	0.59335833
8879	SGPL1	0.406561189396146	0.862566066509477	0.09275369
8880	FUBP1	0.985038214135152	0.878007339664807	0.89803246
8881	CDC16	0.984945426363669	0.19847961779825	0.98061825
8882	ZNF259	0.703980303982417	0.288628275612733	NA
8882	ZPR1	NA	NA	0.14657019
8883	NAE1	0.393063730716805	0.5722360091438	0.10866297
8884	SLC5A6	0.506710137656516	0.569363818317326	0.15467555
8886	DDX18	0.537674704536877	0.614331163267231	0.58426006
8887	TAX1BP1	0.764857174569628	0.769942291842158	0.10593154
8888	MCM3AP	0.880855981084212	0.137869279420007	0.28841215
889	KRIT1	0.60514741874346	0.540670699243629	0.45893869
8890	EIF2B4	0.822034630415486	0.976625042049862	0.5151465
8891	EIF2B3	0.644400653729625	0.797448522499192	0.12554457
8892	EIF2B2	0.44300352015794	0.667793214246084	0.24464221
8893	EIF2B5	0.725194153300736	0.531539364793234	0.25963069
8894	EIF2S2	0.645269874242664	0.965642561753803	0.80819517
8895	CPNE3	0.380891143908426	0.104011929032148	0.11585736
8896	BUD31	0.267366332118298	0.756591039110548	0.85625944
8897	MTMR3	0.968474929714371	0.919558503979016	0.27404915
8898	MTMR2	0.622883429314109	0.532982934210998	0.08283974
8899	PRPF4B	0.996430119315932	0.997084083998509	0.98721438
89	ACTN3	NA	NA	0.78073889
890	CCNA2	0.862503047458797	0.199039373524974	0.99974035
8900	CCNA1	0.29473086113847	0.301389380276005	0.55353091
8904	CPNE1	0.478900092019205	0.507966587033606	0.10436706
8906	AP1G2	0.0995544657978601	0.452502036867877	0.08325568
8907	AP1M1	0.408732555074472	0.991267120138806	0.22478945
8909	ENDOU	0.282541688718388	0.431438864943446	0.11555905
891	CCNB1	0.220239695480163	0.215254307584968	0.50571573
8910	SGCE	0.668983440605712	0.678909258213994	0.11319239
8911	CACNA1I	0.959548427774643	0.895159938326211	0.97329103
8912	CACNA1H	0.605554976373171	0.263493351851711	0.39151819
89122	TRIM4	0.266188744382287	0.450356824883552	0.07752661
8913	CACNA1G	0.994421189992191	0.990269918153902	0.9924658
8914	TIMELESS	0.310497967374401	0.48469510467224	0.10782743
8915	BCL10	0.414071229614723	0.582691443832199	0.80633501
8916	HERC3	0.300322675918665	0.776289386356581	0.57282261
892	CCNC	0.764829884504003	0.786039814863788	0.81433457
8924	HERC2	0.906081900879411	0.763529501689212	0.86890826
8925	HERC1	0.979482482440689	0.985603969587298	0.97409249
8927	BSN	0.819143886716198	0.916184454572585	0.8765196
8928	FOXH1	0.509999213097661	0.146044544072969	0.75181849
8929	PHOX2B	0.980692356166629	0.999999666849327	0.97943622
8930	MBD4	0.676750673582975	0.63412598373696	0.05003986
8932	MBD2	0.767274594560342	0.497393528606162	0.97679326
8934	RAB29	NA	NA	0.47062818
8934	RAB7L1	0.333268692826356	0.529379254752098	NA
8935	SKAP2	0.518945326156447	0.149133161827572	0.94170304
8936	WASF1	0.821719522068156	0.923867028154908	0.9004827
8938	BAIAP3	0.363878030231324	0.0732479081767222	0.1477866
8939	FUBP3	0.978240297000851	0.824370823763606	0.68978873
894	CCND2	0.99562817367986	0.999977933116628	0.9983055
8940	TOP3B	0.341560511702789	0.871786060911821	0.49268836
8941	CDK5R2	0.481050197708528	0.889915693020878	0.29887756
8942	KYNU	0.229844332656813	0.0623093597891215	0.06514509
8943	AP3D1	0.823102855147516	0.942558584272334	0.3289948
8945	BTRC	0.536140167302646	0.362533438513596	0.99937942
896	CCND3	0.736479747078332	0.881028421744177	0.86758492
8968	HIST1H3F	0.635878519893554	0.12546112502559	0.64799415
8969	HIST1H2AG	0.279970158249138	0.159699504700032	0.15354345
8970	HIST1H2BJ	0.183065884446553	0.108890907392779	0.27182864
8971	H1FX	0.144760010087338	0.24557401654843	0.10403925
8972	MGAM	0.29453323344737	0.28272389686859	0.08481959
8973	CHRNA6	0.106757479809905	0.222640300553152	0.08480005
8974	P4HA2	0.247101471420411	0.655498212171993	0.11511029
8975	USP13	0.937796124330264	0.771944525996545	0.22098212
8976	WASL	0.944208442193328	0.998085087986742	0.98122581
89765	RSPH1	0.490827235167311	0.233972649760685	0.06400122
89766	UMODL1	0.27707742117947	0.148623543235042	0.11986414
89777	SERPINB12	0.178150710295796	0.0799071136040743	0.11733215
89778	SERPINB11	NA	NA	0.09994089
89780	WNT3A	0.984769108589461	0.63732400508655	0.99965228
89781	HPS4	0.634307464596439	0.32126625212991	0.05654315
89782	LMLN	0.944178507100439	0.204693482435358	0.12052872
89790	SIGLEC10	0.25634006787422	0.410361406627148	0.07030601
89792	GAL3ST3	0.0964094151324289	0.278353632111124	0.32421727
89795	NAV3	0.967820023373227	0.826780345572456	0.53127899
89796	NAV1	0.990261347492271	0.926226476126436	0.96374197
89797	NAV2	0.997240318826771	0.997387601615243	0.30279008
898	CCNE1	0.791893873710885	0.781016128986199	0.98478106
89822	KCNK17	0.43612610969106	0.494763515721515	0.19566962
89832	CHRFAM7A	0.0918324275015482	0.282492328088087	0.09396856
89839	ARHGAP11B	NA	NA	0.05933271
89845	ABCC10	0.206394135171406	0.781280184747952	0.17043826
89846	FGD3	0.425896403406104	0.236703019688689	0.05605482
89848	FCHSD1	0.149942376578437	0.431054870007273	0.5467548
89849	ATG16L2	0.24438941618999	0.16958834271526	0.08649877
8985	PLOD3	0.34586909814099	0.401659656414169	0.30553517
89853	MVB12B	0.928469711392617	0.623560348778366	0.2852925
89858	SIGLEC12	0.0978830122283385	0.931011038305319	0.17805082
89858	SIGLECL1	0.18308277969751	0.33364058669124	0.07361333
8986	RPS6KA4	0.245381643610561	0.98384265739645	0.9660658
89866	SEC16B	0.140055058311727	0.296559222658991	0.17256359
89869	PLCZ1	0.501828901789195	0.416307414323983	0.05895776
89870	TRIM15	0.273847023717019	0.422896214250365	0.11318186
